"","Raw_NS.1","Raw_NS.2","Raw_NS.3","Raw_NS.4","Raw_NS.5","Raw_NS.6","Raw_NS.7","Raw_NS.8","Raw_NS.9","Raw_NS.10","Raw_NS.11","Raw_NS.12","Raw_NS.13","Raw_NS.14","Raw_NS.15","Raw_NS.16","Raw_NS.17","Raw_NS.18","Raw_NS.19","Raw_NS.20","Raw_OA.1","Raw_OA.2","Raw_OA.3","Raw_OA.4","Raw_OA.5","Raw_OA.6","Raw_OA.7","Raw_OA.8","Raw_OA.9","Raw_OA.10","Raw_HS.1","Raw_HS.2","Raw_HS.3","Raw_HS.4","Raw_HS.5","Raw_HS.6","Raw_HS.7","Raw_HS.8","Raw_HS.9","Raw_HS.10","Raw_MA.1","Raw_MA.2","Raw_MA.3","Raw_MA.4","Raw_MA.5","Raw_SCO.1","Raw_SCO.2","Raw_SCO.3","Raw_SCO.4","Raw_SCO.5","Raw_SCO.6","Raw_SCO.7","Raw_SCO.8","Raw_SCO.9","Raw_SCO.10",">>NormaExpression","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","NS.7","NS.8","NS.9","NS.10","NS.11","NS.12","NS.13","NS.14","NS.15","NS.16","NS.17","NS.18","NS.19","NS.20","OA.1","OA.2","OA.3","OA.4","OA.5","OA.6","OA.7","OA.8","OA.9","OA.10","HS.1","HS.2","HS.3","HS.4","HS.5","HS.6","HS.7","HS.8","HS.9","HS.10","MA.1","MA.2","MA.3","MA.4","MA.5","SCO.1","SCO.2","SCO.3","SCO.4","SCO.5","SCO.6","SCO.7","SCO.8","SCO.9","SCO.10",">>DiffResult","NS_mean","OA_mean","HS_mean","MA_mean","SCO_mean","Log2FC(Max/Min)","ANOVA_pvalue","MA-HS","NS-HS","OA-HS","SCO-HS","NS-MA","OA-MA","SCO-MA","OA-NS","SCO-NS","SCO-OA","ANOVA_p.adjust","Diff"
"FN1-N528-H4N3F1",19685990.64,7784144.374,15480396.76,18181485.9,23318343.74,12737286.5,,19281150.74,15106513.27,6887121.763,18437969.17,,14807790.87,,17344392.09,24285614.81,18631082.01,10013232.74,9347381.618,,,15784040.97,26548667.29,12863811.59,26880827.45,2960411.918,13386970.55,14336950.01,8029968.525,,27871539.16,18761684.91,1791554.793,,30031399.7,8680694.836,11076460.74,,14850574.92,26748964.55,31536780.56,22815252.03,38985703,20055658.54,10549982.17,,4373323.784,7276770.173,4866058.853,49754771.55,5138030.373,8121690.465,3638560.255,5595784.699,13651658.9,">>NormaExpression",24.2306660512362,22.8921072229671,23.8839392053972,24.1159668535971,24.4749620462255,23.6025547418879,0,24.2006878962752,23.8486674706093,22.7154699626299,24.1361765029038,0,23.8198531869645,0,24.0479660233503,24.5335987334337,24.151208203641,23.2554046271226,23.1561310185322,0,0,23.9119633615381,24.6621361599077,23.6168149576937,24.680074265955,21.4973669861256,23.67432629,23.7732349078849,22.9369630818221,0,24.732289391081,24.1612861373054,20.7727815422789,0,24.8399684296766,23.049379261638,23.4009937653298,0,23.8240155454609,24.6729797641462,24.9105320997252,24.4434953181311,25.2164418510229,24.2575060748637,23.3307373616675,0,22.0602990631508,22.7948670134278,22.2143226349962,25.5683315819076,22.2927842687364,22.9533487910743,21.7949366679352,22.4159092822003,23.702573042749,">>DiffResult",19.0532679873387,18.8752880010927,18.9453693836917,24.4317425410821,20.5797372346178,5.55645453998935,0.788716952786278,0.803271646367234,0.999999790134353,0.999999978983885,0.994267548752325,0.759074715073154,0.795893727773272,0.936464354884517,0.999998447587179,0.992346259798457,0.993266891776889,0.811628624830245,"NO"
"FN1-N528-H4N3F2",,11421318.07,6594793.423,16619870.88,17969467.12,,1711188.193,20881035.71,9839864.941,15792381.61,18769277.98,3952333.368,13542780.71,5413070.826,,22594146.54,,646002.9969,,,1110301.406,11016710.21,17832090.53,10900068.75,10965464.16,,12907565.55,10220464.54,7800914.201,5288900.246,24944796.66,16798709.31,2511734.536,13058812.65,20947326.93,14359418.8,10943403.14,1517050.131,15105761.89,24550900.34,32198669.84,16447915.33,36527330.8,20213426.34,15546750.83,2661993.788,5103663.858,5111035.948,8054655.958,11946641.82,,6783914.81,3981083.779,3764071.565,8684385.182,">>NormaExpression",0,23.4452259441463,22.6528962569221,23.9864059248516,24.0990443712233,0,20.706567845641,24.3156900053936,23.2302072296476,23.9127255124406,24.1618698944572,21.9142735735974,23.691020765535,22.3680161006109,0,24.4294457904608,0,19.3011835655015,0,0,20.0825212370868,23.3931902684139,24.0879725911225,23.3778340311089,23.3864636772984,0,23.6217137007077,23.2849575764316,22.895211959772,22.3345366070524,24.5722356311687,24.0018471412162,21.2602531382563,23.6385205029792,24.3202628877065,23.7754941216891,23.383558248043,20.5328382806158,23.8485957108942,24.549272655549,24.94049779938,23.9714014949332,25.1224730376898,24.2688106265625,23.8901098549693,21.3440763158805,22.283102164184,22.2851845900311,22.9413917162286,23.5101019211285,0,22.6936868351496,21.9247301639236,21.8438630103971,23.0499924512501,">>DiffResult",16.1107286390214,20.6464401648994,23.3882878318118,24.438658562707,20.1876129168173,8.32792992368554,0.107129020823738,0.999250531721832,0.148357319907218,0.939476091160105,0.898276122657687,0.24585348304504,0.908757720297252,0.868135253356357,0.592190772995837,0.684520141451792,0.999937328796718,0.180973736044726,"NO"
"FN1-N528-H4N3F3",2956597.541,,,7667950.316,4869100.468,,,,,,2552511.852,,2361483.598,1249367.574,5351242.715,,4982959.043,,,,4171856.872,,,,,,3907735.344,,,2786335.462,7448093.362,5932849.496,,,,,4140591.499,,4607158.257,2642450.684,5132600.282,,4206574.285,4201596.467,2605019.646,,,2027247.498,,3011408.971,,,2114063.531,,3584153.438,">>NormaExpression",21.4955069310683,0,0,22.8704097466552,22.2152241348018,0,0,0,0,0,21.2834867944703,0,21.1712626953435,20.2527677159582,22.3514428053117,0,22.2485715748132,0,0,0,21.9922585778881,0,0,0,0,0,21.8979017008998,0,0,21.4099380493559,22.8284399202455,22.5002939975971,0,0,0,0,21.9814057945868,0,22.1354460381829,21.3334456621655,22.2912587607467,0,22.0042147337215,22.0025065209162,21.3128633759023,0,0,20.9510915130173,0,21.5220076981327,0,0,21.0115879844236,0,21.7732013724944,">>DiffResult",8.69443361992111,6.53000983281438,11.0779031412778,17.5221686782573,8.5257888568068,10.992158845443,0.439100206863807,0.817597326799951,0.979754091301322,0.883671086313755,0.984701032228176,0.494749392069294,0.364771970650195,0.565445019814032,0.985852170213009,0.999999406588463,0.993971779965353,0.527552047095365,"NO"
"FN1-N528-H4N4F1",,,,,,,7916387.183,,,,,,1640228.886,,,,,6677589.219,,5128086.955,9855534.066,,,11260601.48,15617778.62,8331523.475,11161754.87,16347861.11,,,,10809156.87,,,7936134.292,,,,8255741.657,20834788.58,,,,,,,,,,20141855.19,10203935.44,,,,,">>NormaExpression",0,0,0,0,0,0,22.9164109265249,0,0,0,0,0,20.6454665988929,0,0,0,0,22.6708961321538,0,22.2899895760457,23.2325027679506,0,0,23.4247806827181,23.8966860242911,22.9901490686719,23.4120606614218,23.9625986439735,0,0,0,23.3657507928252,0,0,22.9200051897357,0,0,0,22.9769665699719,24.3124911938933,0,0,0,0,0,0,0,0,0,24.2636933064793,23.2826224817904,0,0,0,0,">>DiffResult",4.42613816168086,14.0918777849027,9.35752137464261,0,4.75463157882697,14.0918777849027,0.0621411515660985,0.449713700858689,0.7170531047574,0.832302603124258,0.846043824913016,0.904628416975531,0.0971360358223579,0.910589228814652,0.114632179086231,0.999988386812307,0.25158462638882,0.121278080967156,"NO"
"FN1-N528-H4N4F2",7741692.818,5327800.091,,,5463464.373,,3878916.72,9353592.687,3698459.89,7516535.55,,3814248.362,4590949.909,,,12947852.7,8937199.276,3046896.289,4290601.772,,7793781.984,12806104.88,21154156.21,8587262.927,15540188.73,6126908.926,9313599.345,5751460.51,,,,9176560.384,,,8446221.202,,11109898.18,,12432160.83,,,,10992646.57,,,,,,11580155.17,,,,,14775135.68,,">>NormaExpression",22.8842178198648,22.3451087909254,0,0,22.3813848850425,0,21.8872227429231,23.1570893298662,21.8184935891678,22.8416366230959,0,21.862967734307,22.1303615747308,0,0,23.6262096337068,23.0913915237161,21.5389094368747,22.0327489105426,0,22.8938923298963,23.6103285074399,24.334437873509,23.0337671025821,23.8895007819121,22.5467282111946,23.1509075454638,22.4554971767391,0,0,0,23.1295222214821,0,0,23.0098747711765,0,23.4053423888437,0,23.5675738528171,0,0,0,23.390035564247,0,0,0,0,0,23.4651513738569,0,0,0,0,23.8166681405802,0,">>DiffResult",14.5798871297382,18.5915059528737,9.31123132343193,4.67800711284941,4.72818195144372,13.9134988400243,0.0239276042522167,0.933552801738219,0.714213395469016,0.316450892386352,0.87491359188863,0.362954498111653,0.143594628836767,0.999999998764312,0.870625979784792,0.142656966342131,0.0442328802791629,0.0599955763929703,"NO"
"FN1-N528-H5N2",24439175.7,,1952073.981,9017560.069,14116872.85,2510194.406,6088461.467,2204460.635,4101733.72,25910971.62,2898120.784,3387977.771,2408762.782,5968815.753,13062752.54,25806951.64,20006058.69,14375424.45,10421422.14,7687512.422,25220759,19141574.8,32167937.66,16269763.63,22340504.54,8650061.257,24345982.73,10977307.8,15488653.5,17017974.06,14554275.5,,7611066.237,8851617.97,24427671.5,9883424.436,13796882.83,1581217.933,12345642.52,17915899.43,29197669.96,36463382.02,26995983.89,17352423.8,14370303.22,7541122.555,13000566.2,12308457.67,8085280.752,37238807.06,14052264.64,10886732.3,12591664.79,16662400.15,26166622.33,">>NormaExpression",24.5426923490886,0,20.8965770385361,23.1043058576331,23.7509173066139,21.2593682443744,22.5376465164553,21.071994938781,21.9678027577494,24.6270598351797,21.4666867899889,21.6919934041274,21.199861490403,22.5090135320085,23.6389557034989,24.6212564580758,24.2539337122411,23.7771013183918,23.3130489683947,22.8740855935364,24.5881084145688,24.1902062665154,24.9391201544366,23.9556900443192,24.4131584969351,23.0442790856044,24.5371804598984,23.388021070396,23.8847084868097,24.0205560476106,23.7949397883988,0,22.8596673344292,23.0775099190258,24.5420130725292,23.2365797126571,23.7178391202972,20.5926057040578,23.5574987035206,24.0947372175705,24.7993499569994,25.1199450829599,24.6862415155606,24.0486339409923,23.7765872682503,22.8463480565406,23.6320712319865,23.5531467754757,22.9468666182403,25.1503035600554,23.7442994184356,23.3760677845754,23.5859658184361,23.9900929807364,24.6412244281324,">>DiffResult",21.6552150907539,24.0961028527094,20.9473390572486,24.4861515529525,23.7466386672614,3.53881249570391,0.324612578583155,0.615805897443983,0.994288284049635,0.535023399586522,0.643698478062774,0.723916241949958,0.99985901514619,0.998235664602423,0.637780624963891,0.757194012898684,0.999796110991866,0.414270856292258,"NO"
"FN1-N528-H5N4F1",,9945621.327,,8471432.398,6379090.979,135379742.5,36837796.37,13978374.13,18310648.92,102477447.1,30427222.76,,11839390.56,,77223267.57,5365660.263,,1335235.59,,,27513534.42,20012185.27,44970442.2,235986337.2,,,172492343.6,49996126.36,,13387063.88,14248916.15,,34486255.61,35878015.02,73068366.92,,74149665.36,,41585209.01,206786720.3,76166478.71,15296090.47,,241545763.8,176045730.8,5874806.226,,15803699.77,44536344.31,,63764890.6,66923454.85,6541851.583,34113112.15,10719761.58,">>NormaExpression",0,23.2456302169027,0,23.0141746688962,22.6049196499563,27.0124366476548,25.1346834656414,23.7366933333561,24.1261796634145,26.6107312142538,24.8588593697236,0,23.4970916053198,0,26.202532283629,22.3553245487054,0,20.3486639644041,0,0,24.7136381984562,24.2543754500755,25.4224737665705,27.8141281001198,0,0,27.3619570940176,25.5753130140009,0,23.6743363480074,23.7643489496865,0,25.0395182008593,25.0965967786258,26.1227436473857,0,26.1439368654301,0,25.3095671820211,27.6235683058267,26.182652882456,23.8666597199258,0,27.8477213162547,27.3913750088184,22.486110081656,0,23.9137590996613,25.4084798384246,0,25.9262589713374,25.9960086106178,22.6412678187829,25.0238230849829,23.3537696177265,">>DiffResult",15.6373960315929,17.8816221971248,17.9100279929835,21.057681785491,19.4749477123189,5.42028575389811,0.869088666860906,0.988248054729122,0.987288902279152,0.999999999802671,0.998260553138552,0.888578043847958,0.987843774011752,0.999179720377565,0.98787606846156,0.91703810383931,0.998133779343883,0.883447523095999,"NO"
"FN1-N528-H5N4F2",84517811.34,,79876581.13,24342551.84,38584519.6,,,43702379.45,,183406791.2,104648170.6,,,188003561,,,,87854549.82,,12203821.65,,,297821137.8,,342918535,92987282.85,,39848800.09,,94157876.68,180263994.2,,,32393757.48,,122336674.1,63182639.22,58833312.13,34551605.6,,,,,52547332.38,31424744.87,,,,113003645.6,,100178759.3,,,,,">>NormaExpression",26.3327520892331,0,26.2512692662774,24.5369771377883,25.2015188450567,0,0,25.3812085290605,0,27.4504718271039,26.6409718643222,0,0,27.4861847552095,0,0,0,26.3886136832329,0,23.5408297836701,0,0,28.1498709165098,0,28.3532906484192,26.4705301032185,0,25.2480329834704,0,26.4885784665861,27.4255360297818,0,0,24.9492125304886,0,26.8662817308551,25.9130248886138,25.8101299464535,25.0422494596287,0,0,0,0,25.6471142177984,24.9053977419178,0,0,0,26.7517940879062,0,26.5780014227418,0,0,0,0,">>DiffResult",12.9605398890477,13.4710303118204,15.6006434585821,10.1105023919432,5.3329795510648,10.2676639075173,0.468623889300679,0.94110182324411,0.985370753051665,0.996273430484204,0.420818444668624,0.992559961066125,0.990157441868626,0.963888724256492,0.999976772187083,0.57321716428089,0.644699161225538,0.553914384825575,"NO"
"FN1-N528-H5N4F2+174.05",,,,,,,,,,,6052902.904,,36401060.78,7504332.899,,55924126.94,59310854.96,32858372.99,11688231.25,,,94218673.27,,58822077.91,,,100129969.2,,50732679.11,,39666729.96,29640977.97,,7054509.872,,13038939.86,39249869.79,,51839170.61,62553302.38,,,,29873920.25,,61102532.22,208212718.5,142108606.8,,,,175052481.9,42307441.49,,,">>NormaExpression",0,0,0,0,0,0,0,0,0,0,22.5291960163044,0,25.117477197119,22.8392925901032,0,25.7369675188228,25.8217928567777,24.9697577539151,23.4785534146964,0,0,26.4895096965193,0,25.8098544375584,0,0,26.5772986152652,0,25.5964120415005,0,25.2414261702874,24.8210897613776,0,22.7501146256402,0,23.6363233498784,25.2261845688927,0,25.6275393283505,25.8985827379568,0,0,0,24.832383282397,0,25.8647288574826,27.6334829631784,27.082418703224,0,0,0,27.3832122838308,25.3344081407705,0,0,">>DiffResult",8.52465186738693,10.4473074790843,17.3201260542384,4.9664766564794,13.3298250948486,12.353649397759,0.32157546786902,0.38926289825228,0.382298779755103,0.739074176523384,0.953465721309231,0.979428625803249,0.930790589683987,0.743600880620999,0.994718595355877,0.860335801274934,0.985761117717992,0.411652049230738,"NO"
"FN1-N528-H5N4F3",,,356490355.2,31936426.64,,,61370327.57,52311225.11,57329719,131066870,,,,,,167917512.3,197802727.4,,,,563171995.8,51536981.34,219324839.3,47617179.14,163206113.5,101035218.4,,323950387.4,74535473.84,,,,,2752530.511,,169255025.6,,120027667,,322288482.8,,82027601.74,,,34585347.47,108096874.6,,,,,30684534.05,,,118819736.5,,">>NormaExpression",0,0,28.4092878084171,24.9286996083228,0,0,25.8710379717385,25.640617249599,25.7727798971012,26.9657278292205,0,0,0,0,0,27.3231774660469,27.559487085206,0,0,0,29.0690003581981,25.6191047293374,27.7084939771667,25.5049788518401,27.2821198678396,26.5902830421426,0,28.2711976466234,26.1514238977663,0,0,0,0,21.3923276491913,0,27.3346234392401,0,26.8387917639776,0,28.2637773971971,0,26.2896061304684,0,0,25.0436576568029,26.6877495835449,0,0,0,0,24.8710083872945,0,0,26.8241992655085,0,">>DiffResult",10.6235407457826,21.6196602370914,10.3829520249606,10.2666527574543,7.8382957236348,13.7813645134566,0.155473355955335,0.999999983228204,0.99999877258522,0.313825971823419,0.992138733987915,0.999997861247791,0.50781076371618,0.996992076312037,0.20251268227852,0.981038424116385,0.140449026886003,0.238514899096832,"NO"
"FN1-N528-H5N4F4",,121103648,80298648.47,212065883,32278530.08,83755678.82,23767705.33,70977072.42,188956865.1,181882721.5,318512155,,,27919304.68,99861564.95,35536410.63,,,61303416.61,25880213.88,177804413.8,50579595.58,58442577.16,,107674872.2,,,57999964.66,,43289407.67,180841047.2,165046919.6,14657290.55,80101812.13,72135752.03,56849851.99,94901166.86,78439112.65,151038685.6,58970310.29,124665703.8,22340671.63,,89719933.83,16025822.03,52192480.62,61936612.37,,,63604074.45,190878566.2,40926425.46,,41204197.73,,">>NormaExpression",0,26.8516670949395,26.2588723877036,27.6599373057437,24.9440715906643,26.3196836931206,24.5024993488971,26.0808497535513,27.4934817016632,27.4384332633449,28.246773193013,0,0,24.7347597280916,26.5734261942581,25.0827946735193,0,0,25.8694641693113,24.6253462600977,27.4057159051507,25.5920521944046,25.8005164874009,0,26.6821063837343,0,0,25.7895487102765,0,25.3675107577929,27.4301469441144,27.2983009805036,23.8051152036736,26.2553315630759,26.1042111516159,25.7606532826189,26.499922505467,26.2250698976002,27.1703428835994,25.8134854740294,26.8934893973226,24.4131692871571,0,26.4189252367036,23.9338951147098,25.6373386642874,25.8842891643071,0,0,25.9226158737956,27.5080798779215,25.2865293658445,0,25.296288020511,0,">>DiffResult",19.634103017896,15.663745043876,26.2362579886298,20.3318958071786,15.5535140966667,10.6827438919631,0.21934786902581,0.873905137274822,0.561450530804741,0.239140516000878,0.229972326435173,0.999945495941708,0.942196295681311,0.937355304389671,0.892637484803899,0.882751728854723,0.99999994656914,0.308936938423099,"NO"
"FN1-N528-H5N4F5",,,,5635773.578,4198586.213,,10031190.01,18158885.63,39247700.31,40649437.39,17479565.71,9642592.464,71264446.7,26046939.02,31182273.9,10303864.83,17777960.42,,25181829.33,,5999171.74,26079600.86,11411370.23,22894774.19,37985477.8,,38281454.2,11647303.77,36704765.42,5308514.668,89262687.63,47634042.65,8680101.833,78222019.68,,21223585.22,52011560.66,41915542.6,40532974.24,18780395.05,30746445.15,14013295.18,24183769.15,36581708.04,24618988.13,,6744167.243,5101335.908,,16347895.2,,,4639460.399,12928887.52,106036434.8,">>NormaExpression",0,0,0,22.4261824766237,22.0014725249104,0,23.2579895724758,24.114172414053,25.2261048238011,25.2767320844686,24.0591660874321,23.2009897940409,26.0866791908275,24.6346105596606,24.8942228477709,23.296682377096,24.0835865655517,0,24.5858798127191,0,22.516332142348,24.6364185092795,23.4439688255015,24.4485150630791,25.1789446704765,0,25.1901423365099,23.4734928126692,25.129464085427,22.3398770899063,26.4115539260416,25.5054896883739,23.0492807036737,26.2210714693614,0,24.3391651180451,25.6323290200713,25.3209820039891,25.2725927415567,24.162724151769,24.8739163293603,23.7402930077904,24.5275358365369,25.1246191413194,24.5532681893533,0,22.6852090961608,22.282443953229,0,23.962601652405,0,0,22.1455259000879,23.6240949180443,26.6599848419602,">>DiffResult",16.8572235565716,21.6357155535197,22.5915188822882,24.5639265008721,14.1359860361887,10.4279404646833,0.156714073424165,0.996149072361224,0.570761541882751,0.999501341637247,0.326272612697907,0.532025474058843,0.982705848836412,0.319445289323097,0.72502533469048,0.953433392660628,0.447542715647752,0.23947549259196,"NO"
"FN1-N528-H5N4S1F1",5762258.398,5146586.397,3107639.903,,3911792.945,,,2257212.713,,156360213,9425020.302,1533830.324,6851450.556,3240539.76,18290689.72,,,2658258.938,13280636.96,2269367.664,,7644472.651,3901310.862,1689661.803,3542959.843,2225448.591,332201191.8,6610077.376,5299304.915,4374305.977,14821769.85,,1795445.322,8392461.097,199385257.3,6856499.996,3777171.636,5262231.11,4470600.11,10173308.9,,,16174356.23,2313285.597,,3654975.262,,8504698.22,,5739651.532,,9237150.54,,1649925.852,19828211.46,">>NormaExpression",22.458203176678,22.2951846953381,21.5673883750672,0,21.899398947192,0,0,21.1061115886908,0,27.2202982233625,23.1680644484222,20.5487084071789,22.7079782407247,21.6278031499259,24.1246062215017,0,0,21.3420507547989,23.6628211150848,21.1138595663999,0,22.8659857396828,21.8955278980577,20.6883039335962,21.7565240901228,21.0856653917778,28.3074820125423,22.6562359472593,22.3373719821016,22.0606230376881,23.8212144899854,0,20.7759110910864,23.0006626855969,27.5709835060281,22.7090410985584,21.84887529311,22.3272434545746,22.0920373962833,23.2782858025443,0,0,23.9472050447745,21.1415125843068,0,21.8014306056507,0,23.019828783286,0,22.4525319707663,0,23.1390166057417,0,20.6539706346461,24.2410512867438,">>DiffResult",15.7421238455183,20.3653720032829,20.7424254817767,9.01774352581625,13.5307829886835,11.7246819559605,0.150041237107608,0.22054496463024,0.698772180540938,0.999988194051994,0.497821583339885,0.665925863612496,0.249443848523559,0.922295723257159,0.755722451048621,0.978791368579029,0.550628624135872,0.232623615621743,"NO"
"FN1-N528-H5N4S1F2",,4284394.062,,,4722175.228,,2403325.625,2121029.254,,12918954.85,,1749683.166,,,,3734047.912,,1858911.711,6619349.961,,,,1833955.546,1956782.597,,,,9163374.953,,,,,,7121043.098,2451631.937,,3322159.415,,,,5444155.066,,4175791.279,1978365.935,,,,2578660.359,,2562000.636,,2754728.543,,8283513.094,,">>NormaExpression",0,22.0306600857592,0,0,22.1710204521693,0,21.1966013011235,21.016333768686,0,23.6229861358764,0,20.7386630952288,0,0,0,21.8323093947559,0,20.8260275965132,22.658258334506,0,0,0,20.806528025262,20.9000527847688,0,0,0,23.1274477804582,0,0,0,0,0,22.7636573561018,21.225311561562,0,21.6636903067838,0,0,0,22.3762769940678,0,21.9936185174604,20.9158786022004,0,0,0,21.2981908939172,0,21.288839966256,0,21.3934792525031,0,22.9818114977333,0,">>DiffResult",9.80464300823092,6.48340285904891,6.56526592244477,13.0571548227457,8.69623216104096,6.5737519636968,0.777715966410374,0.817339662544316,0.94072777807327,0.999999981958875,0.992455671687192,0.975797091886165,0.810464564435879,0.950055879175529,0.935418253141523,0.99895792884393,0.991291277011479,0.805541451827271,"NO"
"FN1-N528-H6N5F1",7951854.527,,,,,,,,,4305109.753,,,,,,,,,,,,,,3663340.536,,,3891394.929,,,,,,,,,,,,,7170203.013,,11480725.14,3546479.735,,8520437.44,,,,,10600016.64,,7699110.459,2559394.73,3133937.982,8160170.043,">>NormaExpression",22.9228601149097,0,0,0,0,0,0,0,0,22.0376189221028,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8047287801506,0,0,21.8918563437098,0,0,0,0,0,0,0,0,0,0,0,0,22.7735827376734,0,23.4527105575707,21.7579566800085,0,23.0224962390874,0,0,0,0,23.3375633298603,0,22.876260525825,21.2873718013319,21.5795456600399,22.960167961754,">>DiffResult",2.24802395185062,4.36965851238604,2.27735827376734,13.6466326953333,11.2040909278811,11.3986087434827,0.0249410548874432,0.157347832560344,0.999999998801392,0.984757658823887,0.18719906340343,0.0975437898304353,0.336707385024641,0.98726355420921,0.972727527477183,0.089957940279352,0.440836269236733,0.0615107450705087,"NO"
